t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,near_direction,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,vision_sequence,vision_status,reason,left_cmd,right_cmd,healthy
22.532,712.0,1007.0,959.0,894.0,0.6749,0.744,0.517,0.7349,0.7049,0,0,1,0,0,1,1,-24.0,1185.0,1119.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,128,target,铲子悬空确认，倒车收回,-400,-400,1
22.552,709.0,1003.0,956.0,891.0,0.6749,0.744,0.5146,0.7349,0.7049,0,0,1,0,0,1,1,18.0,877.0,1136.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,128,target,铲子悬空确认，倒车收回,-400,-400,1
22.573,708.0,1001.0,955.0,889.0,0.6656,0.7361,0.5073,0.7248,0.6952,0,0,1,0,0,1,1,-24.0,1242.0,1136.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,128,target,铲子悬空确认，倒车收回,-400,-400,1
22.593,707.0,999.0,953.0,885.0,0.6625,0.7321,0.5049,0.7181,0.6903,0,0,1,0,0,1,1,12.0,992.0,1134.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,128,target,铲子悬空确认，倒车收回,-400,-400,1
22.613,707.0,997.0,952.0,885.0,0.6594,0.7282,0.5,0.7047,0.6821,0,0,1,0,0,1,1,-22.0,866.0,1120.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,128,target,铲子悬空确认，倒车收回,-400,-400,1
22.633,706.0,992.0,949.0,881.0,0.6594,0.7242,0.4976,0.7047,0.6821,0,0,1,0,0,1,1,84.0,866.0,1104.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,128,target,铲子悬空确认，倒车收回,-400,-400,1
22.653,709.0,994.0,952.0,882.0,0.6594,0.7183,0.4976,0.6946,0.677,0,0,1,0,0,1,1,-209.0,876.0,1088.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,128,target,铲子悬空确认，倒车收回,-400,-400,1
22.673,709.0,994.0,952.0,882.0,0.6656,0.7183,0.4976,0.6946,0.6801,0,0,1,0,0,1,1,-209.0,876.0,1088.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,129,target,铲子悬空确认，倒车收回,-400,-400,1
22.693,711.0,994.0,955.0,881.0,0.6718,0.7183,0.5049,0.6913,0.6816,0,0,1,0,0,1,1,14.0,865.0,1100.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,129,target,等待滤波窗口,0,0,1
22.713,711.0,991.0,954.0,876.0,0.6718,0.7153,0.5036,0.6829,0.6774,0,0,1,0,0,1,1,6.0,867.0,1105.0,1,0,1,shovel_guard,HANGED,WARMUP,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,129,target,铲子悬空，停车,0,0,1
22.734,715.0,997.0,960.0,880.0,0.6718,0.7183,0.5049,0.6879,0.6799,0,0,1,0,0,1,1,-4.0,1208.0,1073.0,1,1,1,shovel_guard,HANGED,EDGE_AVOID,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,129,target,铲子悬空，停车,0,0,1
22.754,710.0,989.0,951.0,869.0,0.6718,0.7123,0.5024,0.6745,0.6732,0,0,1,0,0,1,1,-1.0,881.0,1068.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,129,target,铲子悬空确认，倒车收回,-400,-400,1
22.774,712.0,992.0,953.0,871.0,0.6749,0.7143,0.5,0.6577,0.6663,0,0,1,0,0,1,1,-5.0,882.0,1057.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,129,target,铲子悬空确认，倒车收回,-400,-400,1
22.794,714.0,994.0,955.0,874.0,0.6749,0.7143,0.5,0.6577,0.6663,0,0,1,0,0,1,1,-3.0,1296.0,1059.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,129,target,铲子悬空确认，倒车收回,-400,-400,1
22.814,716.0,996.0,957.0,877.0,0.6811,0.7183,0.5049,0.6678,0.6744,0,0,1,0,0,1,1,16.0,1060.0,1057.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,129,target,铲子悬空确认，倒车收回,-400,-400,1
22.834,711.0,989.0,951.0,869.0,0.6811,0.7183,0.5049,0.6678,0.6744,0,0,1,0,0,1,1,-5.0,865.0,1036.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,129,target,铲子悬空确认，倒车收回,-400,-400,1
22.854,712.0,991.0,953.0,871.0,0.6749,0.7123,0.5,0.6577,0.6663,0,0,1,0,0,1,1,-3.0,474.0,1038.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,130,target,铲子悬空确认，倒车收回,-400,-400,1
22.874,714.0,995.0,955.0,872.0,0.6749,0.7123,0.5,0.6577,0.6663,0,0,1,0,0,1,1,-4.0,866.0,1041.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,130,target,铲子悬空确认，倒车收回,-400,-400,1
22.895,712.0,993.0,951.0,869.0,0.6749,0.7163,0.5,0.6577,0.6663,0,0,1,0,0,1,1,16.0,912.0,1038.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,130,target,铲子悬空确认，倒车收回,-400,-400,1
22.915,709.0,988.0,948.0,864.0,0.6749,0.7163,0.4951,0.651,0.663,0,0,1,0,0,1,1,35.0,990.0,1040.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,130,target,铲子悬空确认，倒车收回,-400,-400,1
22.935,709.0,993.0,949.0,866.0,0.6656,0.7163,0.4903,0.6409,0.6533,0,0,1,0,0,1,1,-4.0,976.0,1073.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,130,target,铲子悬空确认，倒车收回,-400,-400,1
22.955,706.0,993.0,948.0,868.0,0.6656,0.7163,0.4879,0.6409,0.6533,0,0,1,0,0,1,1,-3.0,1295.0,1074.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,130,target,铲子悬空确认，倒车收回,-400,-400,1
22.975,698.0,989.0,942.0,864.0,0.6563,0.7163,0.4879,0.6409,0.6486,0,0,1,0,0,1,1,-4.0,881.0,1084.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,130,target,铲子悬空确认，倒车收回,-400,-400,1
22.996,702.0,1000.0,949.0,871.0,0.644,0.7163,0.4879,0.6477,0.6458,0,0,1,0,0,1,1,-7.0,944.0,1087.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.016,698.0,994.0,948.0,867.0,0.6316,0.7183,0.4879,0.6443,0.6379,0,0,1,0,0,1,1,7.0,669.0,1103.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.036,694.0,989.0,946.0,862.0,0.6316,0.7183,0.4879,0.6443,0.6379,0,0,1,1,0,1,1,-5.0,897.0,1100.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.056,693.0,989.0,947.0,863.0,0.6161,0.7083,0.4854,0.6309,0.6235,0,0,1,1,0,1,1,-8.0,1201.0,1086.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,131,target,等待滤波窗口,0,0,1
23.076,693.0,991.0,948.0,864.0,0.6161,0.7103,0.4867,0.6326,0.6243,0,0,1,1,0,1,1,-222.0,1310.0,1089.0,1,0,1,shovel_guard,HANGED,WARMUP,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空，停车,0,0,1
23.096,694.0,992.0,950.0,866.0,0.6161,0.7123,0.4879,0.6342,0.6252,0,0,1,1,0,1,1,-4.0,881.0,1089.0,1,1,1,shovel_guard,HANGED,EDGE_AVOID,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空，停车,0,0,1
23.116,693.0,990.0,949.0,864.0,0.6161,0.7123,0.4903,0.6342,0.6252,0,0,1,1,0,1,1,-3.0,945.0,1072.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.136,692.0,989.0,947.0,863.0,0.6161,0.7103,0.4903,0.6342,0.6252,0,0,1,1,0,1,1,-8.0,1195.0,1070.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.156,692.0,989.0,947.0,863.0,0.613,0.7083,0.4854,0.6309,0.6219,0,0,1,1,0,1,1,-8.0,1195.0,1070.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.177,697.0,996.0,949.0,866.0,0.613,0.7083,0.4854,0.6309,0.6219,0,0,1,1,0,1,1,-4.0,969.0,1073.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.197,692.0,990.0,948.0,864.0,0.613,0.7103,0.4879,0.6342,0.6236,0,0,1,1,0,1,1,-5.0,1165.0,1074.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.217,692.0,990.0,948.0,864.0,0.613,0.7103,0.4879,0.6342,0.6236,0,0,1,1,0,1,1,-179.0,866.0,1071.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.237,691.0,987.0,946.0,861.0,0.613,0.7103,0.4879,0.6342,0.6236,0,0,1,1,0,1,1,-4.0,668.0,1070.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.257,693.0,990.0,948.0,865.0,0.613,0.7103,0.4879,0.6342,0.6236,0,0,1,1,0,1,1,68.0,936.0,1073.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.277,693.0,990.0,947.0,864.0,0.6161,0.7103,0.4854,0.6342,0.6252,0,0,1,0,0,1,1,18.0,865.0,1077.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.297,692.0,989.0,946.0,864.0,0.6161,0.7103,0.4854,0.6342,0.6252,0,0,1,0,0,1,1,-4.0,882.0,1070.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.317,696.0,993.0,947.0,869.0,0.6161,0.7103,0.4854,0.6342,0.6252,0,0,1,0,0,1,1,-8.0,653.0,1070.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.338,697.0,993.0,945.0,867.0,0.6254,0.7163,0.483,0.6443,0.6348,0,0,1,0,0,1,1,8.0,768.0,1072.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.358,705.0,997.0,948.0,869.0,0.6285,0.7163,0.4854,0.651,0.6397,0,0,1,0,0,1,1,-247.0,881.0,1057.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.378,711.0,1000.0,951.0,868.0,0.6533,0.7242,0.4879,0.6477,0.6505,0,0,1,0,0,1,1,-3.0,655.0,1054.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.398,711.0,995.0,950.0,868.0,0.6718,0.7242,0.4927,0.6477,0.6597,0,0,1,0,0,1,1,-3.0,882.0,1025.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,131,target,铲子悬空确认，倒车收回,-400,-400,1
23.418,712.0,1000.0,950.0,873.0,0.6749,0.7302,0.4927,0.6644,0.6697,0,0,1,0,0,1,1,-5.0,785.0,1073.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,131,target,等待滤波窗口,0,0,1
23.438,710.0,1005.0,960.0,877.0,0.6718,0.7351,0.5049,0.6711,0.6715,0,0,1,0,0,1,1,-5.0,1245.0,1089.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,,stale,等待滤波窗口,0,0,1
23.458,710.0,1010.0,967.0,883.0,0.6687,0.7401,0.517,0.6779,0.6733,0,0,1,0,0,1,1,-349.0,1013.0,1088.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,,stale,前向灰度趋势变暗，提前离边,-400,-400,1
23.478,709.0,1012.0,960.0,883.0,0.6687,0.75,0.517,0.698,0.6834,0,0,1,0,0,1,1,-1.0,882.0,1073.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,,stale,前向灰度趋势变暗，提前离边,-400,-400,1
23.498,715.0,1016.0,957.0,891.0,0.6687,0.754,0.517,0.698,0.6834,0,0,1,0,0,1,1,-10.0,702.0,1073.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,,stale,前向灰度趋势变暗，提前离边,-400,-400,1
23.519,727.0,1027.0,969.0,901.0,0.6842,0.7619,0.517,0.7248,0.7045,0,0,1,0,0,1,1,-5.0,588.0,1069.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,,stale,前向灰度趋势变暗，提前离边,-400,-400,1
23.539,726.0,1025.0,973.0,899.0,0.7183,0.7798,0.5388,0.7517,0.735,0,0,1,0,0,1,1,-4.0,1216.0,1072.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,,stale,前向灰度趋势变暗，提前离边,-400,-400,1
23.559,730.0,1029.0,972.0,901.0,0.7214,0.7837,0.5461,0.7584,0.7399,0,0,1,0,0,1,1,-44.0,654.0,1071.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,,stale,前向灰度趋势变暗，提前离边,-400,-400,1
23.579,732.0,1034.0,982.0,905.0,0.7307,0.7877,0.5485,0.7584,0.7445,0,0,1,0,0,1,1,7.0,864.0,1074.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,132,target,前向灰度趋势变暗，提前离边,-400,-400,1
23.599,737.0,1030.0,1005.0,916.0,0.7368,0.7897,0.5704,0.7718,0.7543,0,0,1,0,0,1,1,-4.0,1214.0,1088.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,132,target,前向灰度趋势变暗，提前离边,-400,-400,1
23.62,738.0,1028.0,1007.0,929.0,0.7523,0.7897,0.6262,0.8087,0.771,0,0,1,0,0,1,1,14.0,866.0,1087.0,1,1,1,shovel_guard,HANGED,EDGE_AVOID,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,132,target,铲子悬空，停车,0,0,1
23.64,739.0,1045.0,1009.0,936.0,0.7554,0.7897,0.6311,0.8523,0.7726,0,0,1,0,0,1,1,-5.0,882.0,1073.0,1,1,1,shovel_guard,HANGED,EDGE_AVOID,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,132,target,铲子悬空，停车,0,0,1
23.66,748.0,1060.0,1024.0,947.0,0.7585,0.8194,0.6359,0.8758,0.789,0,0,1,0,0,1,1,-5.0,880.0,1119.0,1,1,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,132,target,铲子悬空确认，倒车收回,-400,-400,1
23.68,748.0,1060.0,1024.0,947.0,0.7864,0.8492,0.6723,0.9128,0.8178,0,0,1,0,0,1,1,-5.0,880.0,1119.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,132,target,铲子悬空确认，倒车收回,-400,-400,1
23.7,766.0,1073.0,1037.0,958.0,0.7864,0.8492,0.6723,0.9128,0.8178,0,0,1,0,0,1,1,-4.0,865.0,1106.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,132,target,铲子悬空确认，倒车收回,-400,-400,1
23.72,761.0,1073.0,1031.0,966.0,0.8266,0.875,0.6893,0.9497,0.8508,0,0,1,0,0,1,1,-5.0,574.0,1118.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,132,target,铲子悬空确认，倒车收回,-400,-400,1
23.74,766.0,1081.0,1036.0,972.0,0.8421,0.875,0.7015,0.9765,0.8586,0,0,1,0,0,1,1,1.0,1196.0,1120.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,133,target,铲子悬空确认，倒车收回,-400,-400,1
23.761,778.0,1113.0,1049.0,990.0,0.8421,0.8909,0.7015,0.9966,0.8665,0,0,1,0,0,1,1,7.0,929.0,1119.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,133,target,铲子悬空确认，倒车收回,-400,-400,1
23.781,790.0,1118.0,1054.0,993.0,0.8793,0.9544,0.733,1.057,0.9168,0,0,1,0,0,0,1,-4.0,1200.0,1120.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,133,target,铲子悬空确认，倒车收回,-400,-400,1
23.801,797.0,1130.0,1063.0,1002.0,0.9164,0.9643,0.7451,1.0671,0.9403,0,0,1,0,0,0,1,15.0,670.0,1120.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,133,target,铲子悬空确认，倒车收回,-400,-400,1
23.821,814.0,1148.0,1073.0,1008.0,0.9381,0.9881,0.767,1.0973,0.9631,0,0,1,0,0,0,1,-76.0,867.0,1117.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,133,target,铲子悬空确认，倒车收回,-400,-400,1
23.841,826.0,1149.0,1082.0,1029.0,0.9907,1.0238,0.7913,1.1174,1.0073,0,0,1,0,0,0,1,101.0,897.0,1119.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,133,target,铲子悬空确认，倒车收回,-400,-400,1
23.861,838.0,1152.0,1088.0,1045.0,1.0279,1.0258,0.8131,1.1879,1.0268,0,0,1,0,0,0,1,-11.0,881.0,1120.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,133,target,铲子悬空确认，倒车收回,-400,-400,1
23.881,842.0,1168.0,1098.0,1062.0,1.065,1.0317,0.8277,1.2416,1.0484,0,0,1,0,0,0,1,23.0,687.0,1135.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,134,target,铲子悬空确认，倒车收回,-400,-400,1
23.902,857.0,1202.0,1099.0,1082.0,1.0774,1.0635,0.8519,1.2987,1.0704,0,0,1,0,0,0,1,-26.0,687.0,1149.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,134,target,铲子悬空确认，倒车收回,-400,-400,1
23.922,866.0,1206.0,1106.0,1085.0,1.1238,1.131,0.8544,1.3658,1.1274,0,0,1,0,0,0,1,-108.0,787.0,1196.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,134,target,铲子悬空确认，倒车收回,-400,-400,1
23.942,887.0,1217.0,1107.0,1114.0,1.1517,1.1389,0.8714,1.3758,1.1453,0,0,1,0,0,0,1,-160.0,1041.0,1391.0,1,0,1,shovel_guard,REVERSE,EDGE_AVOID,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,134,target,铲子悬空确认，倒车收回,-400,-400,1
23.962,901.0,1239.0,1124.0,1146.0,1.2601,1.2044,0.915,1.5805,1.2322,0,0,1,1,0,0,1,-5.0,1574.0,1409.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,134,target,等待滤波窗口,0,0,1
23.982,907.0,1251.0,1128.0,1156.0,1.2693,1.2163,0.9199,1.5973,1.2428,0,0,1,1,0,0,1,-5.0,1327.0,1389.0,1,0,1,shovel_guard,HANGED,WARMUP,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,134,target,铲子悬空，停车,0,0,1
24.002,929.0,1272.0,1140.0,1162.0,1.2786,1.2282,0.9248,1.6141,1.2534,0,0,1,0,0,0,1,-6.0,1648.0,1391.0,1,0,1,shovel_guard,HANGED,CRUISE,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,134,target,铲子悬空，停车,0,0,1
24.023,937.0,1293.0,1152.0,1179.0,1.3467,1.2698,0.9539,1.6342,1.3083,0,0,1,0,0,0,1,-6.0,1184.0,1408.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,135,target,铲子悬空确认，倒车收回,-400,-400,1
24.043,947.0,1312.0,1173.0,1206.0,1.3715,1.3115,0.983,1.6913,1.3415,0,0,1,0,0,0,1,493.0,1204.0,1390.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,135,target,铲子悬空确认，倒车收回,-400,-400,1
24.064,964.0,1338.0,1189.0,1224.0,1.4025,1.3492,1.034,1.7819,1.3758,0,0,1,0,0,0,1,-287.0,1465.0,1406.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,135,target,铲子悬空确认，倒车收回,-400,-400,1
24.084,970.0,1354.0,1194.0,1241.0,1.4551,1.4008,1.0728,1.8423,1.428,0,0,1,0,0,0,1,-6.0,1801.0,1394.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,135,target,铲子悬空确认，倒车收回,-400,-400,1
24.104,971.0,1352.0,1192.0,1243.0,1.4737,1.4286,1.0801,1.8993,1.4511,0,0,1,0,0,0,1,3.0,1310.0,1408.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,135,target,铲子悬空确认，倒车收回,-400,-400,1
24.124,981.0,1366.0,1196.0,1243.0,1.4768,1.4325,1.085,1.906,1.4547,0,0,1,0,0,0,1,-6.0,1218.0,1406.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,135,target,铲子悬空确认，倒车收回,-400,-400,1
24.144,990.0,1390.0,1197.0,1253.0,1.5077,1.4563,1.0898,1.906,1.482,0,0,1,0,0,0,1,160.0,1373.0,1373.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,135,target,铲子悬空确认，倒车收回,-400,-400,1
24.164,999.0,1405.0,1204.0,1271.0,1.5356,1.504,1.0922,1.9396,1.5198,0,0,1,0,0,0,1,-5.0,702.0,1198.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,135,target,铲子悬空确认，倒车收回,-400,-400,1
24.185,1009.0,1430.0,1223.0,1293.0,1.5635,1.5337,1.1092,2.0,1.5486,0,0,1,0,0,0,1,-5.0,1012.0,1137.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,136,no_target,铲子悬空确认，倒车收回,-400,-400,1
24.205,1009.0,1430.0,1223.0,1293.0,1.5944,1.5833,1.1553,2.0738,1.5889,0,0,1,0,0,0,1,-5.0,1012.0,1137.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,136,no_target,铲子悬空确认，倒车收回,-400,-400,1
24.225,1002.0,1424.0,1216.0,1288.0,1.5944,1.5833,1.1553,2.0738,1.5889,0,0,1,1,0,0,1,-6.0,1312.0,1164.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,136,no_target,铲子悬空确认，倒车收回,-400,-400,1
24.245,1003.0,1428.0,1217.0,1288.0,1.5759,1.5794,1.1408,2.057,1.5776,0,0,1,1,0,0,1,-7.0,1258.0,1184.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,136,no_target,铲子悬空确认，倒车收回,-400,-400,1
