t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,near_direction,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,vision_sequence,vision_status,reason,left_cmd,right_cmd,healthy
22.159,852.0,1572.0,1137.0,1164.0,1.1084,1.8651,0.9466,1.6409,1.3746,0,0,0,0,0,0,1,-20.0,412.0,1068.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,125,no_target,转向完成，向前离开边缘,400,400,1
22.179,855.0,1576.0,1142.0,1169.0,1.1084,1.8651,0.9466,1.6409,1.3746,0,0,0,0,0,0,1,-5.0,591.0,1056.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,125,no_target,转向完成，向前离开边缘,400,400,1
22.2,843.0,1558.0,1134.0,1157.0,1.1084,1.8651,0.9466,1.6409,1.3746,0,0,0,0,0,0,1,35.0,427.0,1038.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,125,no_target,转向完成，向前离开边缘,400,400,1
22.22,840.0,1557.0,1144.0,1163.0,1.0805,1.8373,0.9587,1.6376,1.359,0,0,0,0,0,0,1,-4.0,441.0,1053.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,126,no_target,转向完成，向前离开边缘,400,400,1
22.24,835.0,1541.0,1145.0,1161.0,1.0712,1.8353,0.9636,1.6309,1.351,0,0,0,0,0,0,1,-3.0,128.0,1070.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,126,no_target,转向完成，向前离开边缘,400,400,1
22.261,825.0,1530.0,1136.0,1147.0,1.0557,1.8036,0.9636,1.6309,1.3433,0,0,0,0,0,0,1,-33.0,329.0,1071.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,126,no_target,转向完成，向前离开边缘,400,400,1
22.281,821.0,1544.0,1141.0,1146.0,1.0248,1.8036,0.9563,1.5839,1.3043,0,0,0,0,0,0,1,-126.0,702.0,1112.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,126,no_target,转向完成，向前离开边缘,400,400,1
22.301,811.0,1543.0,1136.0,1140.0,1.0124,1.8075,0.9442,1.5805,1.2965,0,0,0,0,0,0,1,34.0,606.0,1098.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,126,no_target,转向完成，向前离开边缘,400,400,1
22.321,805.0,1534.0,1130.0,1136.0,0.9814,1.8075,0.9442,1.5604,1.2709,0,0,0,0,0,0,1,-16.0,328.0,1086.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,126,no_target,转向完成，向前离开边缘,400,400,1
22.342,802.0,1531.0,1129.0,1132.0,0.9628,1.7897,0.9296,1.547,1.2549,0,0,0,0,0,0,1,7.0,394.0,1102.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,126,no_target,转向完成，向前离开边缘,400,400,1
22.362,808.0,1545.0,1130.0,1141.0,0.9628,1.7897,0.9296,1.547,1.2549,0,0,0,0,0,0,1,-8.0,756.0,1100.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,127,no_target,转向完成，向前离开边缘,400,400,1
22.382,805.0,1544.0,1124.0,1152.0,0.9628,1.8095,0.9272,1.5638,1.2633,0,0,0,0,0,0,1,-3.0,458.0,1087.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,127,no_target,转向完成，向前离开边缘,400,400,1
22.403,804.0,1532.0,1123.0,1154.0,0.9628,1.8095,0.915,1.6007,1.2818,0,0,0,0,0,0,1,-40.0,607.0,1056.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,127,no_target,转向完成，向前离开边缘,400,400,1
22.423,801.0,1523.0,1111.0,1140.0,0.9598,1.7857,0.9126,1.6007,1.2802,0,0,0,0,0,0,1,-10.0,426.0,1069.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,127,no_target,转向完成，向前离开边缘,400,400,1
22.443,807.0,1522.0,1104.0,1126.0,0.9598,1.7679,0.8835,1.5604,1.2601,0,0,0,0,0,0,1,22.0,787.0,1070.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,127,no_target,转向完成，向前离开边缘,400,400,1
22.463,804.0,1499.0,1103.0,1115.0,0.9598,1.7659,0.8665,1.5134,1.2366,0,0,0,0,0,0,1,-3.0,377.0,1039.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,127,no_target,转向完成，向前离开边缘,400,400,1
22.483,797.0,1508.0,1111.0,1116.0,0.9598,1.7381,0.8665,1.4799,1.2198,0,0,0,0,0,0,1,1.0,427.0,1056.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,127,no_target,转向完成，向前离开边缘,400,400,1
22.504,787.0,1514.0,1109.0,1113.0,0.9381,1.7381,0.8786,1.4765,1.2073,0,0,0,0,0,0,1,10.0,378.0,1053.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,127,no_target,转向完成，向前离开边缘,400,400,1
22.524,786.0,1524.0,1113.0,1121.0,0.9071,1.75,0.8835,1.4799,1.1935,0,0,0,0,0,0,1,-205.0,210.0,1059.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,128,no_target,转向完成，向前离开边缘,400,400,1
22.544,780.0,1517.0,1111.0,1108.0,0.904,1.756,0.8835,1.4698,1.1869,0,0,0,0,0,0,1,7.0,589.0,1024.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,128,no_target,转向完成，向前离开边缘,400,400,1
22.565,775.0,1510.0,1107.0,1095.0,0.8854,1.756,0.8835,1.453,1.1692,0,0,0,0,0,0,1,26.0,329.0,1024.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,128,no_target,转向完成，向前离开边缘,400,400,1
22.585,768.0,1505.0,1097.0,1091.0,0.87,1.7421,0.8738,1.4094,1.1416,0,0,0,0,0,0,1,5.0,312.0,1021.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,128,no_target,转向完成，向前离开边缘,400,400,1
22.605,764.0,1485.0,1088.0,1078.0,0.8483,1.7321,0.8495,1.396,1.1227,0,0,0,0,0,0,1,36.0,543.0,1022.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,128,no_target,转向完成，向前离开边缘,400,400,1
22.626,764.0,1491.0,1085.0,1072.0,0.8359,1.7044,0.8277,1.3523,1.0941,0,0,0,0,0,0,1,-18.0,160.0,1024.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,128,no_target,转向完成，向前离开边缘,400,400,1
22.646,754.0,1464.0,1074.0,1070.0,0.8359,1.6925,0.8204,1.3322,1.0841,0,0,0,0,0,0,1,8.0,278.0,1048.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,128,no_target,转向完成，向前离开边缘,400,400,1
22.666,754.0,1464.0,1074.0,1070.0,0.805,1.6508,0.7937,1.3255,1.0652,0,0,0,0,0,0,1,8.0,278.0,1048.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,129,no_target,转向完成，向前离开边缘,400,400,1
22.686,745.0,1461.0,1075.0,1076.0,0.805,1.6508,0.7937,1.3255,1.0652,0,0,0,0,0,0,1,-4.0,558.0,1021.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,129,no_target,转向完成，向前离开边缘,400,400,1
22.706,736.0,1450.0,1080.0,1060.0,0.7771,1.6448,0.7961,1.3255,1.0608,0,0,0,0,0,0,1,13.0,232.0,1007.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,129,no_target,转向完成，向前离开边缘,400,400,1
22.727,735.0,1446.0,1070.0,1045.0,0.7492,1.623,0.7961,1.2919,1.044,0,0,0,0,0,0,1,-55.0,1012.0,1011.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,129,no_target,转向完成，向前离开边缘,400,400,1
22.747,736.0,1434.0,1048.0,1038.0,0.7492,1.6151,0.784,1.2416,1.0128,0,0,0,0,0,0,1,-4.0,210.0,1021.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,129,no_target,转向完成，向前离开边缘,400,400,1
22.767,730.0,1429.0,1051.0,1031.0,0.7461,1.5913,0.7379,1.2181,0.9821,0,0,0,0,0,0,1,132.0,193.0,1021.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,129,no_target,转向完成，向前离开边缘,400,400,1
22.787,728.0,1436.0,1056.0,1024.0,0.7307,1.5913,0.7379,1.1946,0.9662,0,0,0,0,0,0,1,0.0,977.0,1042.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,129,no_target,转向完成，向前离开边缘,400,400,1
22.807,722.0,1441.0,1041.0,1012.0,0.7245,1.5952,0.7379,1.1711,0.9545,0,0,0,0,0,0,1,98.0,176.0,1024.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,130,no_target,转向完成，向前离开边缘,400,400,1
22.828,716.0,1419.0,1027.0,992.0,0.7059,1.5952,0.7136,1.1309,0.9222,0,0,0,0,0,0,1,9.0,193.0,1060.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,130,no_target,转向完成，向前离开边缘,400,400,1
22.848,709.0,1412.0,1021.0,985.0,0.6873,1.5615,0.6796,1.0638,0.8755,0,0,0,0,0,0,1,34.0,494.0,1035.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,130,no_target,转向完成，向前离开边缘,400,400,1
22.868,700.0,1405.0,1018.0,989.0,0.6656,1.5476,0.665,1.0537,0.8597,0,0,0,0,0,0,1,32.0,591.0,1056.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,130,no_target,转向完成，向前离开边缘,400,400,1
22.888,698.0,1395.0,1016.0,986.0,0.6378,1.5337,0.6578,1.0436,0.8507,0,0,0,0,0,0,1,1.0,62.0,1038.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,130,no_target,转向完成，向前离开边缘,400,400,1
22.908,693.0,1385.0,1019.0,986.0,0.6316,1.5139,0.6578,1.0436,0.8507,0,0,0,0,0,0,1,7.0,61.0,1050.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,130,no_target,转向完成，向前离开边缘,400,400,1
22.929,686.0,1373.0,1013.0,975.0,0.6161,1.494,0.6529,1.0436,0.8483,0,0,0,0,0,0,1,1.0,128.0,1053.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,130,no_target,转向完成，向前离开边缘,400,400,1
22.949,685.0,1368.0,1005.0,967.0,0.5944,1.4702,0.6456,1.0067,0.8262,0,0,0,0,0,0,1,-4.0,111.0,1038.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,131,no_target,转向完成，向前离开边缘,400,400,1
22.969,686.0,1368.0,1003.0,961.0,0.5944,1.4603,0.6262,0.9799,0.803,0,0,0,0,0,0,1,-245.0,28.0,1034.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,131,no_target,转向完成，向前离开边缘,400,400,1
22.989,684.0,1373.0,1000.0,969.0,0.5913,1.4603,0.6214,0.9799,0.8006,0,0,0,0,0,0,1,-114.0,93.0,1036.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,131,no_target,转向完成，向前离开边缘,400,400,1
23.009,677.0,1346.0,998.0,957.0,0.5882,1.4603,0.6141,0.9597,0.7869,0,0,0,0,0,0,1,-92.0,23.0,1038.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,131,no_target,转向完成，向前离开边缘,400,400,1
23.029,684.0,1345.0,1000.0,955.0,0.5882,1.4167,0.6141,0.9463,0.7802,0,0,0,0,0,0,1,35.0,32.0,1031.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,131,no_target,转向完成，向前离开边缘,400,400,1
23.049,680.0,1340.0,998.0,949.0,0.5759,1.4147,0.6092,0.9396,0.7744,0,0,0,0,0,0,1,-49.0,41.0,1019.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,131,no_target,转向完成，向前离开边缘,400,400,1
23.07,676.0,1358.0,990.0,950.0,0.5759,1.4147,0.6092,0.9228,0.766,0,0,0,0,0,0,1,0.0,26.0,1038.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,131,no_target,转向完成，向前离开边缘,400,400,1
23.09,670.0,1346.0,984.0,946.0,0.5635,1.4167,0.5898,0.9195,0.7546,0,0,0,0,0,0,1,-4.0,27.0,1006.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,131,no_target,转向完成，向前离开边缘,400,400,1
23.11,670.0,1346.0,984.0,946.0,0.5449,1.4167,0.5752,0.9094,0.7423,0,0,0,0,0,0,1,-4.0,27.0,1006.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,132,no_target,转向完成，向前离开边缘,400,400,1
23.13,665.0,1350.0,987.0,945.0,0.5449,1.4167,0.5752,0.9094,0.7423,0,0,0,0,0,0,1,-3.0,177.0,1062.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,132,no_target,转向完成，向前离开边缘,400,400,1
23.152,659.0,1335.0,988.0,936.0,0.5294,1.4167,0.5825,0.906,0.7443,0,0,0,0,0,0,1,41.0,35.0,1036.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,132,no_target,转向完成，向前离开边缘,400,400,1
23.172,653.0,1344.0,987.0,942.0,0.5108,1.4127,0.5825,0.896,0.7392,0,0,0,0,0,0,1,-14.0,23.0,1005.0,1,1,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,132,no_target,已达到避边释放线，恢复中速穿越渐变区,400,400,1
23.192,646.0,1326.0,972.0,942.0,0.4923,1.3948,0.5825,0.896,0.7392,0,0,0,0,0,0,1,59.0,345.0,1038.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,132,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.213,642.0,1315.0,977.0,944.0,0.4706,1.377,0.5583,0.896,0.7271,0,0,0,0,0,0,1,2.0,23.0,1035.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,132,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.235,628.0,1294.0,962.0,931.0,0.4582,1.3552,0.5461,0.896,0.721,0,0,0,0,0,0,1,-3.0,26.0,1037.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,132,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.256,621.0,1286.0,961.0,931.0,0.4149,1.3135,0.5218,0.8591,0.6905,0,0,0,0,0,0,1,116.0,23.0,1053.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,133,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.276,625.0,1281.0,957.0,917.0,0.4056,1.2976,0.5194,0.8591,0.6892,0,0,0,0,0,0,1,-21.0,22.0,1051.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,133,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.296,623.0,1265.0,939.0,895.0,0.3994,1.2877,0.5097,0.8121,0.6609,0,0,0,0,0,0,1,124.0,23.0,1108.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,133,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.317,627.0,1270.0,945.0,888.0,0.4056,1.2659,0.4806,0.7383,0.6094,0,0,0,0,0,0,1,47.0,26.0,1037.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,133,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.337,628.0,1281.0,949.0,883.0,0.4118,1.2659,0.4806,0.7148,0.5977,0,0,0,0,0,0,1,-69.0,23.0,1080.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,133,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.357,620.0,1262.0,935.0,872.0,0.4118,1.2659,0.4806,0.698,0.5893,0,0,0,0,0,0,1,-4.0,23.0,1049.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,133,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.377,617.0,1254.0,928.0,870.0,0.3901,1.25,0.4563,0.6611,0.5587,0,0,0,0,0,0,1,8.0,109.0,1054.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,133,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.397,618.0,1256.0,928.0,872.0,0.3839,1.2381,0.4393,0.6611,0.5502,0,0,0,0,0,0,1,195.0,23.0,1053.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,134,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.417,619.0,1261.0,931.0,875.0,0.3839,1.2381,0.4393,0.6611,0.5502,0,0,0,0,0,0,1,-104.0,32.0,1053.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,134,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.437,614.0,1251.0,927.0,869.0,0.3839,1.2381,0.4393,0.6611,0.5502,0,0,0,0,0,0,1,-228.0,49.0,1066.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,134,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.457,623.0,1276.0,939.0,879.0,0.387,1.248,0.4466,0.6711,0.5589,0,0,0,0,0,0,1,-82.0,61.0,1085.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,134,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.479,618.0,1270.0,936.0,871.0,0.3839,1.2659,0.4587,0.6577,0.5582,0,0,0,0,0,0,1,-77.0,23.0,1085.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,134,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.499,617.0,1269.0,936.0,870.0,0.3839,1.2659,0.4587,0.6577,0.5582,0,0,0,0,0,0,1,13.0,23.0,1099.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,134,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.519,614.0,1262.0,931.0,866.0,0.3808,1.2639,0.4587,0.6544,0.5566,0,0,0,0,0,0,1,-33.0,22.0,1099.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,134,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.539,617.0,1267.0,933.0,872.0,0.3808,1.2599,0.4515,0.6544,0.5529,0,0,0,0,0,0,1,-60.0,23.0,1069.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.559,617.0,1263.0,931.0,870.0,0.3808,1.252,0.4466,0.6544,0.5505,0,0,0,0,0,0,1,-14.0,23.0,1069.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.579,623.0,1278.0,939.0,880.0,0.3808,1.2599,0.4515,0.6611,0.5563,0,0,0,0,0,0,1,-24.0,23.0,1067.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.6,620.0,1270.0,936.0,875.0,0.3901,1.2659,0.4587,0.6711,0.5649,0,0,0,0,0,0,1,0.0,262.0,1086.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.62,622.0,1275.0,940.0,878.0,0.3963,1.2758,0.466,0.6812,0.5736,0,0,0,0,0,0,1,-13.0,23.0,1054.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.64,619.0,1269.0,938.0,875.0,0.3901,1.2659,0.4636,0.6711,0.5674,0,0,0,0,0,0,1,-25.0,23.0,1052.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.66,620.0,1269.0,938.0,877.0,0.3901,1.2639,0.4636,0.6779,0.5707,0,0,0,0,0,0,1,4.0,227.0,1050.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.68,623.0,1273.0,942.0,883.0,0.3901,1.2639,0.4636,0.6779,0.5707,0,0,0,0,0,0,1,3.0,23.0,1054.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.7,627.0,1276.0,944.0,887.0,0.3994,1.2718,0.4733,0.698,0.5856,0,0,0,0,0,0,1,4.0,24.0,1085.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.72,622.0,1270.0,940.0,896.0,0.3994,1.2718,0.4733,0.7114,0.5924,0,0,0,0,0,0,1,-31.0,23.0,1118.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.74,622.0,1270.0,940.0,896.0,0.3963,1.2659,0.4684,0.7416,0.605,0,0,0,0,0,0,1,-31.0,23.0,1118.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.76,615.0,1269.0,942.0,909.0,0.3963,1.2659,0.4684,0.7416,0.605,0,0,0,0,0,0,1,-20.0,23.0,1083.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.781,614.0,1280.0,952.0,925.0,0.3746,1.2659,0.4733,0.7852,0.6293,0,0,0,0,0,0,1,22.0,23.0,1069.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,135,no_target,前向灰度趋势变暗，提前离边,-400,-400,1
23.801,616.0,1290.0,956.0,930.0,0.3746,1.2857,0.4976,0.8389,0.6682,0,0,0,0,0,0,1,26.0,34.0,1094.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,IDLE,,left,0,0,135,no_target,直线退离完成，开始转向,-550,550,1
23.821,624.0,1302.0,959.0,932.0,0.3777,1.3056,0.5073,0.8557,0.6815,0,0,0,0,0,0,1,53.0,23.0,1033.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,IDLE,,left,0,0,135,no_target,直线退离完成，开始转向,-550,550,1
